country,country_code,continent,population,indicator,weekly_count,year_week,rate_14_day,cumulative_count,source,note
Romania,ROU,Europe,19201662,cases,0.0,2020-02,0.0,0.0,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,0.0,2020-03,0.0,0.0,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,0.0,2020-04,0.0,0.0,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,0.0,2020-05,0.0,0.0,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,0.0,2020-06,0.0,0.0,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,0.0,2020-07,0.0,0.0,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,0.0,2020-08,0.0,0.0,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,3.0,2020-09,0.0156236475780065,3.0,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,14.0,2020-10,0.088534002942037,17.0,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,177.0,2020-11,0.994705562466416,194.0,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,407.0,2020-12,3.04140339518527,601.0,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,1409.0,2020-13,9.45751466721995,2010.0,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,2210.0,2020-14,18.8473268616019,4220.0,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,2541.0,2020-15,24.7426498810363,6761.0,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,2469.0,2020-16,26.0914914552709,9230.0,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,2411.0,2020-17,25.4144667268906,11641.0,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,2237.0,2020-18,24.2062379808581,13878.0,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,1784.0,2020-19,20.9408956370548,15662.0,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,1461.0,2020-20,16.8995787968771,17123.0,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,1398.0,2020-21,14.8893361418402,18521.0,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,1134.0,2020-22,13.1863585558375,19655.0,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,1250.0,2020-23,12.4155919419892,20905.0,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,1692.0,2020-24,15.3215903914984,22597.0,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,2017.0,2020-25,19.3160362889421,24614.0,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,2430.0,2020-26,23.1594535931317,27044.0,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,2736.0,2020-27,26.9039211293272,29780.0,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,4038.0,2020-28,35.2781962311387,33818.0,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,5778.0,2020-29,51.1205748752374,39596.0,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,8133.0,2020-30,72.4468538192163,47729.0,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,8303.0,2020-31,85.5967571973718,56032.0,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,8368.0,2020-32,86.8206095909823,64400.0,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,8157.0,2020-33,86.060258742186,72557.0,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,8021.0,2020-34,84.2531235056632,80578.0,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,8139.0,2020-35,84.1593816201952,88717.0,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,8387.0,2020-36,86.065466624712,97104.0,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,8406.0,2020-37,87.4559712591546,105510.0,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,9795.0,2020-38,94.7886698557656,115305.0,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,10722.0,2020-39,106.850125785987,126027.0,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,14143.0,2020-40,129.493999009044,140170.0,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,21397.0,2020-41,185.088144974117,161567.0,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,26115.0,2020-42,247.436914575415,187682.0,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,30747.0,2020-43,296.130616193536,218429.0,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,41857.0,2020-44,378.113102917862,260286.0,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,53582.0,2020-45,497.035100399122,313868.0,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,56981.0,2020-46,575.799115722379,370849.0,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,57962.0,2020-47,598.609641186268,428811.0,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,51773.0,2020-48,571.486988990849,480584.0,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,42839.0,2020-49,492.728181550118,523423.0,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,40758.0,2020-50,435.363355526204,564181.0,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,33674.0,2020-51,387.633112175394,597855.0,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,23896.0,2020-52,299.817797021945,621751.0,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,24961.0,2020-53,254.441516572888,646712.0,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,29408.0,2021-01,283.147365056212,676120.0,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,20757.0,2021-02,261.253426916899,696877.0,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,17384.0,2021-03,198.633847424249,714261.0,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,17240.0,2021-04,180.317724580299,731501.0,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,16659.0,2021-05,176.542009748948,748160.0,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,16497.0,2021-06,172.672553032128,764657.0,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,18404.0,2021-07,181.760308040002,783061.0,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,23065.0,2021-08,215.965680470784,806126.0,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,27211.0,2021-09,261.831501877285,833337.0,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,32560.0,2021-10,311.280346461676,865897.0,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,38122.0,2021-11,368.103552702886,904019.0,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,39494.0,2021-12,404.215010138185,943513.0,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,37266.0,2021-13,399.757062695927,980779.0,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,30083.0,2021-14,350.745680243721,1010862.0,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,22124.0,2021-15,271.887923034996,1032986.0,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,16106.0,2021-16,199.097348969063,1049092.0,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,10402.0,2021-17,138.050549999266,1059494.0,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,8313.0,2021-18,97.4655214741307,1067807.0,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,5399.0,2021-19,71.4104851965418,1073206.0,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,3389.0,2021-20,45.7668716385071,1076595.0,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,1922.0,2021-21,27.6590640955976,1078517.0,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,1224.0,2021-22,16.3839984268029,1079741.0,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,841.0,2021-23,10.7542774161945,1080582.0,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,476.0,2021-24,6.85878128674487,1081058.0,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,393.0,2021-25,4.52564991509589,1081451.0,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,298.0,2021-26,3.5986468254675,1081749.0,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,305.0,2021-27,3.14035316317931,1082054.0,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,431.0,2021-28,3.8330015391376,1082485.0,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,703.0,2021-29,5.90573878448647,1083188.0,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,1138.0,2021-30,9.58771173037001,1084326.0,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,1645.0,2021-31,14.4935370698641,1085971.0,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,2536.0,2021-32,21.7741568412151,1088507.0,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,3892.0,2021-33,33.476268877142,1092399.0,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,6316.0,2021-34,53.1620648254302,1098715.0,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,9866.0,2021-35,84.2739550357672,1108581.0,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,16545.0,2021-36,137.545385394244,1125126.0,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,30872.0,2021-37,246.942165735445,1155998.0,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,48187.0,2021-38,411.729984623206,1204185.0,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,76721.0,2021-39,650.50619055788,1280906.0,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,91916.0,2021-40,878.241685537429,1372822.0,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,101837.0,2021-41,1009.0428630605,1474659.0,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,103685.0,2021-42,1070.33443250902,1578344.0,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,81631.0,2021-43,965.103958188619,1659975.0,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,54489.0,2021-44,708.896969439416,1714464.0,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,31841.0,2021-45,449.596498469768,1746305.0,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,19001.0,2021-46,264.779163387003,1765306.0,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,13444.0,2021-47,168.969748556141,1778750.0,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,8579.0,2021-48,114.693196870146,1787329.0,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,6592.0,2021-49,79.008785801979,1793921.0,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,4909.0,2021-50,59.895856931551,1798830.0,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,4766.0,2021-51,50.3862634390711,1803596.0,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,10227.0,2021-52,78.0817827123506,1813823.0,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,36938.0,2022-01,245.629779338893,1850761.0,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,64076.0,2022-02,526.069045481584,1914837.0,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,122382.0,2022-03,971.051360033314,2037219.0,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,189082.0,2022-04,1622.06792307874,2226301.0,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,203980.0,2022-05,2047.02072143547,2430281.0,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,150035.0,2022-06,1843.66853244266,2580316.0,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,94904.0,2022-07,1275.61353803645,2675220.0,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,59745.0,2022-08,805.393824763711,2734965.0,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,37054.0,2022-09,504.117820634485,2772019.0,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,22302.0,2022-10,309.119075213385,2794321.0,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,24180.0,2022-11,242.072795573633,2818501.0,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,24318.0,2022-12,252.571886746054,2842819.0,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,18789.0,2022-13,224.496192048376,2861608.0,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,12021.0,2022-14,160.454860626127,2873629.0,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,8699.0,2022-15,107.907325938765,2882328.0,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,6016.0,2022-16,76.633991370122,2888344.0,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,6124.0,2022-17,63.2236938656664,2894468.0,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,4626.0,2022-18,55.9847371545234,2899094.0,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,3813.0,2022-19,43.9493206369324,2902907.0,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,2851.0,2022-20,34.7053291532785,2905758.0,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,2400.0,2022-21,27.3465911440374,2908158.0,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,2068.0,2022-22,23.2688191261777,2910226.0,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,2169.0,2022-23,22.0657982626712,2912395.0,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,2550.0,2022-24,24.5759976402043,2914945.0,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,4051.0,2022-25,34.3772325541404,2918996.0,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,7992.0,2022-26,62.7185292606442,2926988.0,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,14990.0,2022-27,119.687556212582,2941978.0,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,25535.0,2022-28,211.049439366238,2967513.0,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,44841.0,2022-29,366.509940649929,3012354.0,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,56948.0,2022-30,530.105154439236,3069302.0,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,51416.0,2022-31,564.3469820477,3120718.0,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,39681.0,2022-32,474.42247447122,3160399.0,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,29127.0,2022-33,358.343980849158,3189526.0,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,22389.0,2022-34,268.289276209528,3211915.0,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,16090.0,2022-35,200.394111718038,3228005.0,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,13213.0,2022-36,152.606581659442,3241218.0,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,11976.0,2022-37,131.181352947469,3253194.0,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,8594.0,2022-38,107.126143559865,3261788.0,TESSy COVID-19,
Romania,ROU,Europe,19201662,deaths,0.0,2020-01,,0.0,TESSy COVID-19,
Romania,ROU,Europe,19201662,deaths,0.0,2020-02,0.0,0.0,TESSy COVID-19,
Romania,ROU,Europe,19201662,deaths,0.0,2020-03,0.0,0.0,TESSy COVID-19,
Romania,ROU,Europe,19201662,deaths,0.0,2020-04,0.0,0.0,TESSy COVID-19,
Romania,ROU,Europe,19201662,deaths,0.0,2020-05,0.0,0.0,TESSy COVID-19,
Romania,ROU,Europe,19201662,deaths,0.0,2020-06,0.0,0.0,TESSy COVID-19,
Romania,ROU,Europe,19201662,deaths,0.0,2020-07,0.0,0.0,TESSy COVID-19,
Romania,ROU,Europe,19201662,deaths,0.0,2020-08,0.0,0.0,TESSy COVID-19,
Romania,ROU,Europe,19201662,deaths,0.0,2020-09,0.0,0.0,TESSy COVID-19,
Romania,ROU,Europe,19201662,deaths,0.0,2020-10,0.0,0.0,TESSy COVID-19,
Romania,ROU,Europe,19201662,deaths,0.0,2020-11,0.0,0.0,TESSy COVID-19,
Romania,ROU,Europe,19201662,deaths,5.0,2020-12,0.260394126300109,5.0,TESSy COVID-19,
Romania,ROU,Europe,19201662,deaths,78.0,2020-13,4.32254249658181,83.0,TESSy COVID-19,
Romania,ROU,Europe,19201662,deaths,123.0,2020-14,10.4678438772644,206.0,TESSy COVID-19,
Romania,ROU,Europe,19201662,deaths,148.0,2020-15,14.1133616454659,354.0,TESSy COVID-19,
Romania,ROU,Europe,19201662,deaths,146.0,2020-16,15.3111746264464,500.0,TESSy COVID-19,
Romania,ROU,Europe,19201662,deaths,168.0,2020-17,16.3527511316468,668.0,TESSy COVID-19,
Romania,ROU,Europe,19201662,deaths,173.0,2020-18,17.7588794136674,841.0,TESSy COVID-19,
Romania,ROU,Europe,19201662,deaths,143.0,2020-19,16.4569087821669,984.0,TESSy COVID-19,
Romania,ROU,Europe,19201662,deaths,144.0,2020-20,14.9466228496263,1128.0,TESSy COVID-19,
Romania,ROU,Europe,19201662,deaths,82.0,2020-21,11.7698145087649,1210.0,TESSy COVID-19,
Romania,ROU,Europe,19201662,deaths,77.0,2020-22,8.28053321634346,1287.0,TESSy COVID-19,
Romania,ROU,Europe,19201662,deaths,61.0,2020-23,7.186877885883,1348.0,TESSy COVID-19,
Romania,ROU,Europe,19201662,deaths,88.0,2020-24,7.75974496374324,1436.0,TESSy COVID-19,
Romania,ROU,Europe,19201662,deaths,106.0,2020-25,10.1032921004442,1542.0,TESSy COVID-19,
Romania,ROU,Europe,19201662,deaths,106.0,2020-26,11.0407109551246,1648.0,TESSy COVID-19,
Romania,ROU,Europe,19201662,deaths,147.0,2020-27,13.1759427907855,1795.0,TESSy COVID-19,
Romania,ROU,Europe,19201662,deaths,138.0,2020-28,14.8424651991062,1933.0,TESSy COVID-19,
Romania,ROU,Europe,19201662,deaths,143.0,2020-29,14.6341498980661,2076.0,TESSy COVID-19,
Romania,ROU,Europe,19201662,deaths,172.0,2020-30,16.4048299569069,2248.0,TESSy COVID-19,
Romania,ROU,Europe,19201662,deaths,277.0,2020-31,23.3833925417498,2525.0,TESSy COVID-19,
Romania,ROU,Europe,19201662,deaths,306.0,2020-32,30.3619551265927,2831.0,TESSy COVID-19,
Romania,ROU,Europe,19201662,deaths,308.0,2020-33,31.9763987096534,3139.0,TESSy COVID-19,
Romania,ROU,Europe,19201662,deaths,303.0,2020-34,31.8201622338733,3442.0,TESSy COVID-19,
Romania,ROU,Europe,19201662,deaths,312.0,2020-35,32.0284775349134,3754.0,TESSy COVID-19,
Romania,ROU,Europe,19201662,deaths,311.0,2020-36,32.4451081369936,4065.0,TESSy COVID-19,
Romania,ROU,Europe,19201662,deaths,278.0,2020-37,30.6744280781528,4343.0,TESSy COVID-19,
Romania,ROU,Europe,19201662,deaths,292.0,2020-38,29.6849303982124,4635.0,TESSy COVID-19,
Romania,ROU,Europe,19201662,deaths,305.0,2020-39,31.091058680233,4940.0,TESSy COVID-19,
Romania,ROU,Europe,19201662,deaths,348.0,2020-40,34.0074728947942,5288.0,TESSy COVID-19,
Romania,ROU,Europe,19201662,deaths,445.0,2020-41,41.2985084311973,5733.0,TESSy COVID-19,
Romania,ROU,Europe,19201662,deaths,558.0,2020-42,52.2350617358018,6291.0,TESSy COVID-19,
Romania,ROU,Europe,19201662,deaths,677.0,2020-43,64.3173491961269,6968.0,TESSy COVID-19,
Romania,ROU,Europe,19201662,deaths,905.0,2020-44,82.3887015613544,7873.0,TESSy COVID-19,
Romania,ROU,Europe,19201662,deaths,1094.0,2020-45,104.105571694784,8967.0,TESSy COVID-19,
Romania,ROU,Europe,19201662,deaths,1273.0,2020-46,123.270579390472,10240.0,TESSy COVID-19,
Romania,ROU,Europe,19201662,deaths,1402.0,2020-47,139.310857570558,11642.0,TESSy COVID-19,
Romania,ROU,Europe,19201662,deaths,1424.0,2020-48,147.174760184822,13066.0,TESSy COVID-19,
Romania,ROU,Europe,19201662,deaths,1310.0,2020-49,142.3835082609,14376.0,TESSy COVID-19,
Romania,ROU,Europe,19201662,deaths,1153.0,2020-50,128.270146615434,15529.0,TESSy COVID-19,
Romania,ROU,Europe,19201662,deaths,1066.0,2020-51,115.562913251988,16595.0,TESSy COVID-19,
Romania,ROU,Europe,19201662,deaths,992.0,2020-52,107.178222385125,17587.0,TESSy COVID-19,
Romania,ROU,Europe,19201662,deaths,869.0,2020-53,96.9186938089005,18456.0,TESSy COVID-19,
Romania,ROU,Europe,19201662,deaths,689.0,2021-01,81.1388097551139,19145.0,TESSy COVID-19,
Romania,ROU,Europe,19201662,deaths,621.0,2021-02,68.2232610906285,19766.0,TESSy COVID-19,
Romania,ROU,Europe,19201662,deaths,648.0,2021-03,66.0880292549676,20414.0,TESSy COVID-19,
Romania,ROU,Europe,19201662,deaths,628.0,2021-04,66.4525810317878,21042.0,TESSy COVID-19,
Romania,ROU,Europe,19201662,deaths,584.0,2021-05,63.1195362151464,21626.0,TESSy COVID-19,
Romania,ROU,Europe,19201662,deaths,549.0,2021-06,59.0053090196047,22175.0,TESSy COVID-19,
Romania,ROU,Europe,19201662,deaths,522.0,2021-07,55.7764218534833,22697.0,TESSy COVID-19,
Romania,ROU,Europe,19201662,deaths,559.0,2021-08,56.2972101060835,23256.0,TESSy COVID-19,
Romania,ROU,Europe,19201662,deaths,664.0,2021-09,63.6924032930066,23920.0,TESSy COVID-19,
Romania,ROU,Europe,19201662,deaths,758.0,2021-10,74.0560895197509,24678.0,TESSy COVID-19,
Romania,ROU,Europe,19201662,deaths,881.0,2021-11,85.3571946011757,25559.0,TESSy COVID-19,
Romania,ROU,Europe,19201662,deaths,1137.0,2021-12,105.095069374724,26696.0,TESSy COVID-19,
Romania,ROU,Europe,19201662,deaths,1196.0,2021-13,121.499899331631,27892.0,TESSy COVID-19,
Romania,ROU,Europe,19201662,deaths,1228.0,2021-14,126.239072430293,29120.0,TESSy COVID-19,
Romania,ROU,Europe,19201662,deaths,1186.0,2021-15,125.718284177693,30306.0,TESSy COVID-19,
Romania,ROU,Europe,19201662,deaths,1007.0,2021-16,114.208863795228,31313.0,TESSy COVID-19,
Romania,ROU,Europe,19201662,deaths,873.0,2021-17,97.9081914888409,32186.0,TESSy COVID-19,
Romania,ROU,Europe,19201662,deaths,637.0,2021-18,78.6390261426329,32823.0,TESSy COVID-19,
Romania,ROU,Europe,19201662,deaths,493.0,2021-19,58.8490725438246,33316.0,TESSy COVID-19,
Romania,ROU,Europe,19201662,deaths,346.0,2021-20,43.6941343931583,33662.0,TESSy COVID-19,
Romania,ROU,Europe,19201662,deaths,253.0,2021-21,31.195216330753,33915.0,TESSy COVID-19,
Romania,ROU,Europe,19201662,deaths,146.0,2021-22,20.7794512787487,34061.0,TESSy COVID-19,
Romania,ROU,Europe,19201662,deaths,107.0,2021-23,13.1759427907855,34168.0,TESSy COVID-19,
Romania,ROU,Europe,19201662,deaths,52.0,2021-24,8.28053321634346,34220.0,TESSy COVID-19,
Romania,ROU,Europe,19201662,deaths,43.0,2021-25,4.94748839970207,34263.0,TESSy COVID-19,
Romania,ROU,Europe,19201662,deaths,25.0,2021-26,3.54136011768148,34288.0,TESSy COVID-19,
Romania,ROU,Europe,19201662,deaths,13.0,2021-27,1.97899535988083,34301.0,TESSy COVID-19,
Romania,ROU,Europe,19201662,deaths,15.0,2021-28,1.45820710728061,34316.0,TESSy COVID-19,
Romania,ROU,Europe,19201662,deaths,14.0,2021-29,1.51028593254063,34330.0,TESSy COVID-19,
Romania,ROU,Europe,19201662,deaths,14.0,2021-30,1.45820710728061,34344.0,TESSy COVID-19,
Romania,ROU,Europe,19201662,deaths,28.0,2021-31,2.18731066092091,34372.0,TESSy COVID-19,
Romania,ROU,Europe,19201662,deaths,34.0,2021-32,3.22888716612135,34406.0,TESSy COVID-19,
Romania,ROU,Europe,19201662,deaths,77.0,2021-33,5.78074960386242,34483.0,TESSy COVID-19,
Romania,ROU,Europe,19201662,deaths,136.0,2021-34,11.0927897803846,34619.0,TESSy COVID-19,
Romania,ROU,Europe,19201662,deaths,185.0,2021-35,16.717302908467,34804.0,TESSy COVID-19,
Romania,ROU,Europe,19201662,deaths,348.0,2021-36,27.7580138635916,35152.0,TESSy COVID-19,
Romania,ROU,Europe,19201662,deaths,615.0,2021-37,50.151908725401,35767.0,TESSy COVID-19,
Romania,ROU,Europe,19201662,deaths,992.0,2021-38,83.690672192855,36759.0,TESSy COVID-19,
Romania,ROU,Europe,19201662,deaths,1418.0,2021-39,125.509968876653,38177.0,TESSy COVID-19,
Romania,ROU,Europe,19201662,deaths,2213.0,2021-40,189.098214519139,40390.0,TESSy COVID-19,
Romania,ROU,Europe,19201662,deaths,2711.0,2021-41,256.436135580347,43101.0,TESSy COVID-19,
Romania,ROU,Europe,19201662,deaths,3247.0,2021-42,310.28564089921,46348.0,TESSy COVID-19,
Romania,ROU,Europe,19201662,deaths,3213.0,2021-43,336.429211179741,49561.0,TESSy COVID-19,
Romania,ROU,Europe,19201662,deaths,2831.0,2021-44,314.764419871572,52392.0,TESSy COVID-19,
Romania,ROU,Europe,19201662,deaths,2141.0,2021-45,258.935919192828,54533.0,TESSy COVID-19,
Romania,ROU,Europe,19201662,deaths,1454.0,2021-46,187.223376809778,55987.0,TESSy COVID-19,
Romania,ROU,Europe,19201662,deaths,1021.0,2021-47,128.895092518554,57008.0,TESSy COVID-19,
Romania,ROU,Europe,19201662,deaths,676.0,2021-48,88.3777664662569,57684.0,TESSy COVID-19,
Romania,ROU,Europe,19201662,deaths,454.0,2021-49,58.8490725438246,58138.0,TESSy COVID-19,
Romania,ROU,Europe,19201662,deaths,351.0,2021-50,41.9234543343175,58489.0,TESSy COVID-19,
Romania,ROU,Europe,19201662,deaths,267.0,2021-51,32.1847140106935,58756.0,TESSy COVID-19,
Romania,ROU,Europe,19201662,deaths,215.0,2021-52,25.1019937753305,58971.0,TESSy COVID-19,
Romania,ROU,Europe,19201662,deaths,234.0,2022-01,23.3833925417498,59205.0,TESSy COVID-19,
Romania,ROU,Europe,19201662,deaths,252.0,2022-02,25.3103090763706,59457.0,TESSy COVID-19,
Romania,ROU,Europe,19201662,deaths,341.0,2022-03,30.8827433791929,59798.0,TESSy COVID-19,
Romania,ROU,Europe,19201662,deaths,520.0,2022-04,44.8398685488787,60318.0,TESSy COVID-19,
Romania,ROU,Europe,19201662,deaths,825.0,2022-05,70.0460199747293,61143.0,TESSy COVID-19,
Romania,ROU,Europe,19201662,deaths,994.0,2022-06,94.7313831479796,62137.0,TESSy COVID-19,
Romania,ROU,Europe,19201662,deaths,918.0,2022-07,99.5747138971616,63055.0,TESSy COVID-19,
Romania,ROU,Europe,19201662,deaths,754.0,2022-08,87.0757958347564,63809.0,TESSy COVID-19,
Romania,ROU,Europe,19201662,deaths,524.0,2022-09,66.5567386823078,64333.0,TESSy COVID-19,
Romania,ROU,Europe,19201662,deaths,320.0,2022-10,43.9545285194584,64653.0,TESSy COVID-19,
Romania,ROU,Europe,19201662,deaths,229.0,2022-11,28.591275067752,64882.0,TESSy COVID-19,
Romania,ROU,Europe,19201662,deaths,176.0,2022-12,21.0919242303088,65058.0,TESSy COVID-19,
Romania,ROU,Europe,19201662,deaths,116.0,2022-13,15.2070169759264,65174.0,TESSy COVID-19,
Romania,ROU,Europe,19201662,deaths,129.0,2022-14,12.7593121887053,65303.0,TESSy COVID-19,
Romania,ROU,Europe,19201662,deaths,102.0,2022-15,12.030208635065,65405.0,TESSy COVID-19,
Romania,ROU,Europe,19201662,deaths,75.0,2022-16,9.21795207102385,65480.0,TESSy COVID-19,
Romania,ROU,Europe,19201662,deaths,66.0,2022-17,7.34311436166307,65546.0,TESSy COVID-19,
Romania,ROU,Europe,19201662,deaths,54.0,2022-18,6.24945903120261,65600.0,TESSy COVID-19,
